DATABASE_ID,GENERIC_NAME,SMILES,FORMULA,MOLECULAR_WEIGHT,EXACT_MASS,Total.Molweight,cLogP,H.Acceptors,H.Donors
DB00940,Methantheline,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,C21H26NO3,340.436,340.1912687,340.441,0.2449,3,0
DB00768,Olopatadine,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2,C21H23NO3,337.4122,337.1677936,337.418,1.8025,4,1
DB00799,Tazarotene,CCOC(=O)C1=CN=C(C=C1)C#CC1=CC2=C(SCCC2(C)C)C=C1,C21H21NO2S,351.462,351.1292996,351.469,3.8565,3,0
DB00906,Tiagabine,CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,C20H25NO2S2,375.548,375.1326704,375.555,2.6673,3,1
DB00328,Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,C19H16ClNO4,357.788,357.0767857,357.792,4.0028,5,1
DB06217,Vernakalant,COC1=C(OC)C=C(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)C=C1,C20H31NO4,349.471,349.2253085,349.469,2.643,5,1
DB01113,Papaverine,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1,C20H21NO4,339.385,339.1470582,339.39,3.443,5,0
DB01132,Pioglitazone,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,C19H20N2O3S,356.439,356.1194632,356.445,3.0808,5,1
DB00383,Oxyphencyclimine,CN1CCCN=C1COC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,C20H28N2O3,344.4479,344.2099928,344.453,2.0672,5,1
DB02925,Piretanide,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,C17H18N2O5S,362.4,362.0936424,362.405,1.7953,7,2
DB13337,Pheneticillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,C17H20N2O5S,364.42,364.1092929,364.421,1.4736,7,2
DB08943,Isoconazole,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl,C18H14Cl4N2O,416.129,413.9860239,416.134,4.8504,3,0
DB01110,Miconazole,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,C18H14Cl4N2O,416.129,413.9860239,416.134,4.8504,3,0
DB00813,Fentanyl,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,C22H28N2O,336.4705,336.2201635,336.477,4.4164,3,0
DB01320,Fosphenytoin,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,C16H15N2O6P,362.2739,362.0667727,362.277,-1.8214,8,3
DB01607,Ticarcillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](C(O)=O)C1=CSC=C1)C(O)=O,C15H16N2O6S2,384.427,384.0449776,384.432,0.4731,8,3
DB01589,Quazepam,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,C17H11ClF4N2S,386.794,386.0267596,386.799,4.1954,2,0
DB09040,Efinaconazole,C[C@@H](N1CCC(=C)CC1)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,C18H22F2N4O,348.398,348.1761677,348.396,2.043,5,1
DB16267,Olutasidenib,C[C@H](NC1=CC=C(C#N)N(C)C1=O)C1=CC2=C(NC1=O)C=CC(Cl)=C2,C18H15ClN4O2,354.79,354.0883534,354.796,1.0386,6,2
DB00605,Sulindac,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O,C20H17FO3S,356.411,356.0882433,356.416,3.1103,3,1
DB01406,Danazol,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,C22H27NO2,337.4553,337.2041791,337.461,3.4638,3,1
DB04115,Berberine,COC1=CC=C2C=C3C4=CC5=C(OCO5)C=C4CC[N+]3=CC2=C1OC,C20H18NO4,336.3612,336.1235831,336.366,0.5223,4,0
DB00693,Fluorescein,OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1,C20H12O5,332.3063,332.0684735,332.31,3.7285,5,2
DB14082,Betiatide,OC(=O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1=CC=CC=C1,C15H17N3O6S,367.38,367.0838065,367.381,-2.0255,9,4
DB00449,Dipivefrin,CNCC(O)C1=CC(OC(=O)C(C)(C)C)=C(OC(=O)C(C)(C)C)C=C1,C19H29NO5,351.4373,351.204573,351.441,2.8264,6,2
DB00770,Alprostadil,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,C20H34O5,354.487,354.2406242,354.485,4.045,5,3
DB00917,Dinoprostone,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O,C20H32O5,352.4651,352.2249741,352.469,3.7928,5,3
DB12789,Dinoprost,[H]\C(CCCC(O)=O)=C(/[H])C[C@@]1([H])[C@@]([H])(O)C[C@@]([H])(O)[C@]1([H])C(\[H])=C(/[H])[C@@]([H])(O)CCCCC,C20H34O5,354.487,354.2406242,354.485,3.6491,5,4
DB06230,Nalmefene,OC1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](OC1=C24)C(=C)CC[C@@]35O,C21H25NO3,339.435,339.1834437,339.434,2.5283,4,2
DB00704,Naltrexone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O,C20H23NO4,341.4009,341.1627082,341.406,1.5768,5,2
DB14194,Zinc dibutyldithiocarbamate,[Zn++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S,C18H36N2S4Zn,474.12,472.105276,474.152,3.2047,1,0
DB09332,Kappadione,[Na+].[Na+].[Na+].[Na+].CC1=C(OP([O-])([O-])=O)C2=CC=CC=C2C(OP([O-])([O-])=O)=C1,C11H8Na4O8P2,422.084,421.9285183,422.085,-3.9835,8,4
DB00280,Disopyramide,CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,C21H29N3O,339.4745,339.2310626,339.481,2.215,4,1
DB01101,Capecitabine,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,C15H22FN3O6,359.3501,359.1492637,359.353,0.4743,9,3
DB00527,Cinchocaine,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,C20H29N3O2,343.4632,343.2259772,343.469,3.5233,5,1
DB01324,Polythiazide,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,C11H13ClF3N3O4S3,439.882,438.9708803,439.886,1.5262,7,2
DB06288,Amisulpride,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,C17H27N3O4S,369.479,369.1722271,369.484,0.6656,7,2
DB00219,Oxyphenonium,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,C21H34NO3,348.4996,348.253869,348.505,0.0057999,3,1
DB01182,Propafenone,CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1,C21H27NO3,341.444,341.1990937,341.449,3.0837,4,2
DB00647,Dextropropoxyphene,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,C22H29NO2,339.4712,339.2198292,339.477,4.2826,3,0
DB01393,Bezafibrate,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,C19H20ClNO4,361.819,361.1080858,361.824,3.3525,5,2
DB01023,Felodipine,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,C18H19Cl2NO4,384.254,383.0691135,384.258,4.094,5,1
DB00887,Bumetanide,CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O,C17H20N2O5S,364.416,364.1092925,364.421,2.2664,7,3
DB09477,Enalaprilat,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@@]1([H])C(O)=O,C18H24N2O5,348.3936,348.1685219,348.398,-0.8587,7,3
DB01145,Sulfoxone,OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1,C14H16N2O6S3,404.482,404.0170483,404.487,-2.175,8,4
DB01115,Nifedipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC,C17H18N2O6,346.3346,346.1164863,346.338,1.5541,7,1
DB01274,Arformoterol,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,C19H24N2O4,344.4049,344.1736073,344.41,1.5007,6,4
DB00983,Formoterol,COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1,C19H24N2O4,344.4049,344.1736073,344.41,1.5007,6,4
DB00738,Pentamidine,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,C19H24N4O2,340.4195,340.189926,340.426,1.7544,6,4
DB01240,Epoprostenol,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O,C20H32O5,352.4651,352.2249741,352.469,3.4673,5,3
DB01039,Fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,C20H21ClO4,360.831,360.1128369,360.836,4.389,4,0
DB00353,Methylergometrine,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO,C20H25N3O2,339.4314,339.1946771,339.438,1.3291,5,3
DB00433,Prochlorperazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,C20H24ClN3S,373.943,373.1379462,373.951,4.6853,3,0
DB09219,Bisoxatin,OC1=CC=C(C=C1)C1(OC2=CC=CC=C2NC1=O)C1=CC=C(O)C=C1,C20H15NO4,333.343,333.100108,333.342,2.6167,5,3
DB15669,Fezolinetant,C[C@H]1N(CCN2C1=NN=C2C1=NC(C)=NS1)C(=O)C1=CC=C(F)C=C1,C16H15FN6OS,358.4,358.1012085,358.4,2.8067,7,0
DB00589,Lisuride,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC,C20H26N4O,338.4466,338.2106615,338.453,2.0555,5,2
DB19378,Megestrol,[H][C@@]12CC[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,C22H30O3,342.479,342.2194948,342.477,3.3604,3,1
DB00253,Medrysone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,C22H32O3,344.4877,344.2351449,344.493,3.4362,3,1
DB01420,Testosterone propionate,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C22H32O3,344.4877,344.2351449,344.493,4.4352,3,0
DB00266,Dicoumarol,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,C19H12O6,336.295,336.0633881,336.298,2.588,6,2
DB09124,Medrogestone,[H][C@@]12CC[C@](C)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,C23H32O2,340.507,340.2402303,340.505,4.5153,2,0
DB14083,Bisphenol A diglycidyl ether,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,C21H24O4,340.4129,340.1674593,340.418,2.6485,4,0
DB14485,Zinc ascorbate,[Zn++].[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO.[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO,C12H14O12Zn,415.61,413.977668,415.621,-2.4646,6,4
DB14490,Ferrous ascorbate,[Fe++].[H][C@](O)(CO)[C@@]1([H])OC(=O)C(O)=C1O.[H][C@](O)(CO)[C@@]1([H])OC(=O)C([O-])=C1[O-],C12H14FeO12,406.077,405.983462,406.076,-2.4646,6,4
DB14484,Magnesium ascorbate,[Mg++].[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO.[H][C@@]1(OC(=O)C(O)=C1[O-])[C@@H](O)CO,C12H14MgO12,374.537,374.0335676,374.536,-2.4646,6,4
DB14483,Calcium ascorbate,[Ca++].OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-].OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-],C12H14CaO12,390.31,390.0111168,390.309,-2.4646,6,4
DB09137,Technetium Tc-99m mebrofenin,[Tc].CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,C15H19BrN2O5Tc,484.23,483.05,486.135,-0.4401,7,3
DB11936,Bempedoic acid,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(O)=O)C(O)=O,C19H36O5,344.492,344.2562743,344.49,4.8782,5,3
DB11180,Tetrofosmin,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,C18H40O4P2,382.462,382.2401838,382.46,2.4718,4,0
DB00537,Ciprofloxacin,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,C17H18FN3O3,331.3415,331.1332197,331.346,-1.5264,6,2
DB12332,Rucaparib,CNCC1=CC=C(C=C1)C1=C2CCNC(=O)C3=C2C(N1)=CC(F)=C3,C19H18FN3O,323.371,323.1433904,323.37,2.5426,4,3
DB11560,Lesinurad,OC(=O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=C1C=CC=C2,C17H14BrN3O2S,404.28,402.999011,404.287,4.1044,5,1
DB01253,Ergometrine,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO,C19H23N3O2,325.4048,325.179027,325.411,0.8747,5,3
DB00606,Cyclothiazide,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,C14H16ClN3O4S2,389.878,389.0270751,389.883,0.9443,7,3
DB12710,Perazine,CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1,C20H25N3S,339.5,339.176919,339.505,4.0793,3,0
DB00298,Dapiprazole,CC1=CC=CC=C1N1CCN(CCC2=NN=C3CCCCN23)CC1,C19H27N5,325.4512,325.2266459,325.458,2.867,5,0
DB00715,Paroxetine,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,C19H20FNO3,329.3654,329.1427217,329.37,3.9891,4,1
DB06713,Norelgestromin,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(C=C3CC[C@@]21[H])=NO,C21H29NO2,327.468,327.2198292,327.466,4.1594,3,2
DB00468,Quinine,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,C20H24N2O2,324.4168,324.183778,324.423,2.6104,4,1
DB00908,Quinidine,[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1,C20H24N2O2,324.4168,324.183778,324.423,2.6104,4,1
DB04794,Bifonazole,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,C22H18N2,310.3917,310.1469986,310.399,4.7577,2,0
DB00305,Mitomycin,[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O,C15H18N4O5,334.3272,334.1277197,334.331,-1.8035,9,3
DB11793,Niraparib,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1,C19H20N4O,320.396,320.1637113,320.395,2.0619,5,2
DB01185,Fluoxymesterone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C20H29FO3,336.4409,336.210073,336.445,2.8198,3,2
DB06412,Oxymetholone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O,C21H32O3,332.484,332.2351449,332.482,3.1542,3,2
DB11636,Nomegestrol,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,C21H28O3,328.452,328.2038448,328.45,3.0289,3,1
DB04574,Estrone sulfate,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3,C18H22O5S,350.429,350.1187945,350.434,2.4043,5,1
DB05087,Ganaxolone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@](C)(O)CC[C@]12C,C22H36O2,332.528,332.2715304,332.526,4.2778,2,1
DB00294,Etonogestrel,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC(=C)[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],C22H28O2,324.4565,324.2089301,324.462,3.7811,2,1
DB04824,Phenolphthalein,OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,C20H14O4,318.3228,318.0892089,318.327,3.5382,4,2
DB01426,Ajmaline,[H][C@]12C[C@]34[C@H](O)C1[C@@]1([H])C[C@]([H])(N2[C@H](O)[C@H]1CC)[C@]3([H])N(C)C1=CC=CC=C41,C20H26N2O2,326.4326,326.1994281,326.438,1.791,4,2
DB13781,Xamoterol,OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1,C16H25N3O5,339.392,339.1794209,339.39,-0.4357,8,4
DB15097,Gefapixant,COC1=C(C=C(OC2=CN=C(N)N=C2N)C(=C1)C(C)C)S(N)(=O)=O,C14H19N5O4S,353.4,353.1157753,353.402,0.7393,9,3
DB11186,Pentoxyverine,CCN(CC)CCOCCOC(=O)C1(CCCC1)C1=CC=CC=C1,C20H31NO3,333.472,333.2303939,333.47,2.7979,4,0
DB13286,Bumadizone,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,C19H22N2O3,326.396,326.1630426,326.395,4.4253,5,2
DB00598,Labetalol,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,C19H24N2O3,328.4055,328.1786926,328.411,1.7795,5,4
DB13273,Sultopride,CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC,C17H26N2O4S,354.47,354.1613285,354.469,1.3429,6,1
DB00214,Torasemide,CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1,C16H20N4O3S,348.42,348.1256112,348.426,2.2097,7,3
DB09350,Piperonyl butoxide,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,C19H30O5,338.4385,338.2093241,338.442,3.9456,5,0
DB00487,Pefloxacin,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1,C17H20FN3O3,333.3574,333.1488697,333.362,-0.26,6,1
DB00338,Omeprazole,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,C17H19N3O3S,345.416,345.1147122,345.422,2.092,6,1
DB00736,Esomeprazole,COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1,C17H19N3O3S,345.416,345.1147122,345.422,2.092,6,1
DB00524,Metolazone,CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O,C16H16ClN3O3S,365.835,365.0600898,365.84,2.4448,6,2
DB00808,Indapamide,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,C16H16ClN3O3S,365.835,365.0600898,365.84,1.9173,6,2
DB11739,Vonoprazan,CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1,C17H16FN3O2S,345.39,345.0947261,345.397,0.8398,5,1
DB01333,Cefradine,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O,C16H19N3O4S,349.405,349.1096268,349.41,-2.003,7,3
DB00567,Cephalexin,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,C16H17N3O4S,347.389,347.0939767,347.394,-2.028,7,3
DB00415,Ampicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,C16H19N3O4S,349.405,349.1096268,349.41,-1.6572,7,3
DB00447,Loracarbef,N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)C1=CC=CC=C1,C16H16ClN3O4,349.769,349.0829337,349.773,-2.431,7,3
DB00601,Linezolid,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1,C16H20FN3O4,337.3461,337.1437843,337.35,0.5203,7,1
DB00833,Cefaclor,[H][C@]12SCC(Cl)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,C15H14ClN3O4S,367.807,367.0393543,367.812,-2.0489,7,3
DB06234,Maribavir,CC(C)NC1=NC2=CC(Cl)=C(Cl)C=C2N1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,C15H19Cl2N3O4,376.23,375.0752615,376.239,1.8607,7,4
DB06193,Pixantrone,NCCNC1=CC=C(NCCN)C2=C1C(=O)C1=C(C=NC=C1)C2=O,C17H19N5O2,325.372,325.1538749,325.371,-0.5099,7,4
DB00332,Ipratropium,[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(CO)C1=CC=CC=C1)[N+]2(C)C(C)C,C20H30NO3,332.463,332.2220203,332.462,-0.4063,3,1
DB06814,Protokylol,CC(CC1=CC=C2OCOC2=C1)NCC(O)C1=CC=C(O)C(O)=C1,C18H21NO5,331.368,331.1419728,331.367,2.0035,6,4
DB00283,Clemastine,CN1CCC[C@@H]1CCO[C@](C)(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,C21H26ClNO,343.89,343.1702922,343.896,4.5988,2,0
DB00462,Methscopolamine bromide,[Br-].[H][C@@]12O[C@]1([H])[C@H]1C[C@H](C[C@@H]2[N+]1(C)C)OC(=O)[C@H](CO)C1=CC=CC=C1,C18H24BrNO4,398.297,397.088871,398.296,-2.3217,4,1
DB12938,Isoxaflutole,[H]C1=NOC(=C1C(=O)C1=C(C([H])=C(C([H])=C1[H])C(F)(F)F)S(=O)(=O)C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],C15H12F3NO4S,359.32,359.0439132,359.323,2.215,5,0
DB03585,Oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,C19H20N2O3,324.3737,324.1473925,324.379,2.8512,5,1
DB00417,Phenoxymethylpenicillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)COC1=CC=CC=C1)C(O)=O,C16H18N2O5S,350.39,350.0936424,350.394,1.1143,7,2
DB01127,Econazole,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,C18H15Cl3N2O,381.684,380.0249962,381.689,4.2444,3,0
DB00777,Propiomazine,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1,C20H24N2OS,340.482,340.1609341,340.49,4.2314,3,0
DB01175,Escitalopram,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,C20H21FN2O,324.3919,324.1637915,324.398,2.7864,3,0
DB00215,Citalopram,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,C20H21FN2O,324.3919,324.1637915,324.398,2.7864,3,0
DB00801,Halazepam,FC(F)(F)CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,C17H12ClF3N2O,352.738,352.0590253,352.742,3.8752,3,0
DB01628,Etoricoxib,CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O,C18H15ClN2O2S,358.842,358.0542761,358.848,3.0731,4,0
DB00508,Triflupromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F,C18H19F3N2S,352.417,352.1221039,352.423,4.8492,2,0
DB13155,Esculin,OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@@H]1O,C15H16O9,340.284,340.0794321,340.283,-1.1833,9,5
DB00400,Griseofulvin,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC,C17H17ClO6,352.766,352.071366,352.769,2.3697,6,0
DB01108,Trilostane,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]23O[C@@H]2C(O)=C(C[C@]13C)C#N,C20H27NO3,329.4333,329.1990937,329.438,2.0986,4,2
DB00611,Butorphanol,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1,C21H29NO2,327.4605,327.2198292,327.466,3.1437,3,2
DB01183,Naloxone,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,C19H21NO4,327.3743,327.1470582,327.379,1.5276,5,2
DB00757,Dolasetron,[H][C@@]1(C[C@@]2([H])C[C@]3([H])C[C@@]([H])(C1)N2CC3=O)OC(=O)C1=CNC2=C1C=CC=C2,C19H20N2O3,324.38,324.1473925,324.379,2.2352,5,1
DB06718,Stanozolol,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=NNC=C3C[C@]12C,C21H32N2O,328.4916,328.2514637,328.498,3.3191,3,2
DB15934,Ferric glycerophosphate,[Fe++].[Fe++].OCC(O)COP([O-])([O-])=O.OCCC(CCO)OP([O-])([O-])=O,C8H18Fe2O12P2,479.858,479.897222,479.857,-3.7786,6,4
DB04822,Oxeladin,CCN(CC)CCOCCOC(=O)C(CC)(CC)C1=CC=CC=C1,C20H33NO3,335.4809,335.2460439,335.486,3.7218,4,0
DB11594,Domiphen,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,C22H40NO,334.567,334.3104413,334.566,3.3019,1,0
